modulo,columna,dtype,nunique,pct_nulos_antes,pct_nulos_despues,pct_centinela,n_centinela_muestra
modulo05_empleo,P55627D,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55627E,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55628A,int64,2,0.0,0.0,0.0,0
modulo05_empleo,P55628B,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55628C,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55628D,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P55628E,int64,1,0.0,0.0,0.0,0
modulo05_empleo,P556T1,str,192,0.0,0.0,0.0,0
modulo05_empleo,P556T2,int64,13,0.0,0.0,0.0,0
modulo05_empleo,P5571A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5571B,str,2,0.0,0.0,0.0,0
modulo05_empleo,P5571C,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5572A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5572B,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5572C,str,6,0.0,0.0,0.0,0
modulo05_empleo,P5573A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5573B,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5573C,str,7,0.0,0.0,0.0,0
modulo05_empleo,P5574A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5574B,str,2,0.0,0.0,0.0,0
modulo05_empleo,P5574C,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5575A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5575B,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5575C,str,36,0.0,0.0,0.0,0
modulo05_empleo,P5576A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5576B,str,5,0.0,0.0,0.0,0
modulo05_empleo,P5576C,str,10,0.0,0.0,0.0,0
modulo05_empleo,P5577A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5577B,str,5,0.0,0.0,0.0,0
modulo05_empleo,P5577C,str,22,0.0,0.0,0.0,0
modulo05_empleo,P5578A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5578B,str,5,0.0,0.0,0.0,0
modulo05_empleo,P5578C,str,13,0.0,0.0,0.0,0
modulo05_empleo,P557T,str,56,0.0,0.0,0.0,0
modulo05_empleo,P5581A,str,2,0.0,0.0,0.0,0
modulo05_empleo,P5581B,str,1,0.0,0.0,0.0,0
modulo05_empleo,P5582A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5582B,str,5,0.0,0.0,0.0,0
modulo05_empleo,P5583A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5583B,str,26,0.0,0.0,0.0,0
modulo05_empleo,P5584A,str,2,0.0,0.0,0.0,0
modulo05_empleo,P5584B,str,1,0.0,0.0,0.0,0
modulo05_empleo,P5585A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5585B,str,7,0.0,0.0,0.0,0
modulo05_empleo,P5586A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5586B,str,35,0.0,0.0,0.0,0
modulo05_empleo,P5587A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5587B,str,101,0.0,0.0,0.0,0
modulo05_empleo,P5588A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5588B,str,29,0.0,0.0,0.0,0
modulo05_empleo,P5589A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P5589B,str,53,0.0,0.0,0.0,0
modulo05_empleo,P55810A,str,3,0.0,0.0,0.0,0
modulo05_empleo,P55810B,str,4,0.0,0.0,0.0,0
modulo05_empleo,P558T,str,165,0.0,0.0,0.0,0
modulo05_empleo,P558A1,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558A2,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558A3,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558A4,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558A5,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558B1,str,15,0.0,0.0,0.0,0
modulo05_empleo,P558B2,str,53,0.0,0.0,0.0,0
modulo05_empleo,P558B3,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558C,str,10,0.0,0.0,0.0,0
modulo05_empleo,P558D2_1,str,4,0.0,0.0,0.0,0
modulo05_empleo,P558D2_2,str,366,0.0,0.0,0.0,0
modulo05_empleo,P558E1_1,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558E1_2,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558E1_3,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558E1_4,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558E1_6,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558E1_7,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558E1_8,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558E1_9,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558E1_10,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558F1A,str,6,0.0,0.0,0.0,0
modulo05_empleo,P558F1B,str,8,0.0,0.0,0.0,0
modulo05_empleo,P558G1,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558G2,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558G3,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558G5,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558G6,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558G7,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558G8,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H1_1,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H1_2,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H1_3,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H1_5,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H1_6,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H1_7,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H1_8,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H2_1,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H2_2,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H2_3,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H2_5,str,2,0.0,0.0,0.0,0
modulo05_empleo,P558H2_6,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H2_7,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H2_8,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H3_1,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H3_2,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H3_3,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H3_5,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H3_6,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H3_7,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H3_8,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H4_1,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H4_2,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H4_3,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H4_5,str,2,0.0,0.0,0.0,0
modulo05_empleo,P558H4_6,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H4_7,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H4_8,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H5_1,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H5_2,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H5_3,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H5_5,str,2,0.0,0.0,0.0,0
modulo05_empleo,P558H5_6,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H5_7,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H5_8,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H6_1,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H6_2,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H6_3,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H6_5,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H6_6,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H6_7,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H6_8,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H7_1,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H7_2,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H7_3,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H7_5,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H7_6,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H7_7,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H7_8,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H8_1,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H8_2,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H8_3,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H8_5,str,2,0.0,0.0,0.0,0
modulo05_empleo,P558H8_6,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H8_7,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H8_8,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H9_1,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H9_2,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H9_3,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H9_5,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H9_6,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H9_7,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H9_8,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H10_1,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H10_2,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H10_3,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H10_5,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H10_6,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H10_7,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H10_8,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H11_1,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H11_2,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H11_3,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H11_5,str,2,0.0,0.0,0.0,0
modulo05_empleo,P558H11_6,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H11_7,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H11_8,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H12_1,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H12_2,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H12_3,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H12_5,str,2,0.0,0.0,0.0,0
modulo05_empleo,P558H12_6,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H12_7,str,3,0.0,0.0,0.0,0
modulo05_empleo,P558H12_8,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559$01,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559$02,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559$03,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559$04,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559$05,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559$06,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559$07,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559$08,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559$09,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559$10,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559$11,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559$12,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559$13,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559$14,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559$15,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559$16,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559$17,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559$18,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559$19,str,2,0.0,0.0,0.0,0
modulo05_empleo,P559$20,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559$21,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559$22,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559$23,str,2,0.0,0.0,0.0,0
modulo05_empleo,P559$24,str,2,0.0,0.0,0.0,0
modulo05_empleo,P559$25,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559$26,str,2,0.0,0.0,0.0,0
modulo05_empleo,P559$27,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559$28,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559$29,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559$30,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559$31,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559$32,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559$33,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559$34,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559$35,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559$36,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559$37,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559$38,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559$39,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559$40,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559$41,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559$42,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559$43,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559$44,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559$45,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559$46,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559$47,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559$48,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559$49,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559$50,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559T$01,str,2,0.0,0.0,0.0,0
modulo05_empleo,P559T$02,str,2,0.0,0.0,0.0,0
modulo05_empleo,P559T$03,str,2,0.0,0.0,0.0,0
modulo05_empleo,P559T$04,str,5,0.0,0.0,0.0,0
modulo05_empleo,P559T$05,str,5,0.0,0.0,0.0,0
modulo05_empleo,P559T$06,str,5,0.0,0.0,0.0,0
modulo05_empleo,P559T$07,str,5,0.0,0.0,0.0,0
modulo05_empleo,P559T$08,str,5,0.0,0.0,0.0,0
modulo05_empleo,P559T$09,str,5,0.0,0.0,0.0,0
modulo05_empleo,P559T$10,str,5,0.0,0.0,0.0,0
modulo05_empleo,P559T$11,str,5,0.0,0.0,0.0,0
modulo05_empleo,P559T$12,str,5,0.0,0.0,0.0,0
modulo05_empleo,P559T$13,str,5,0.0,0.0,0.0,0
modulo05_empleo,P559T$14,str,5,0.0,0.0,0.0,0
modulo05_empleo,P559T$15,str,5,0.0,0.0,0.0,0
modulo05_empleo,P559T$16,str,4,0.0,0.0,0.0,0
modulo05_empleo,P559T$17,str,4,0.0,0.0,0.0,0
modulo05_empleo,P559T$18,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559T$19,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559T$20,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559T$21,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559T$22,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559T$23,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559T$24,str,2,0.0,0.0,0.0,0
modulo05_empleo,P559T$25,str,2,0.0,0.0,0.0,0
modulo05_empleo,P559T$26,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559T$27,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559T$28,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559T$29,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559T$30,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559T$31,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559T$32,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559T$33,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559T$34,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559T$35,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559T$36,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559T$37,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559T$38,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559T$39,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559T$40,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559T$41,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559T$42,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559T$43,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559T$44,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559T$45,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559T$46,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559T$47,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559T$48,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559T$49,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559T$50,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559A$01,str,8,0.0,0.0,0.0,0
modulo05_empleo,P559A$02,str,8,0.0,0.0,0.0,0
modulo05_empleo,P559A$03,str,8,0.0,0.0,0.0,0
modulo05_empleo,P559A$04,str,10,0.0,0.0,0.0,0
modulo05_empleo,P559A$05,str,11,0.0,0.0,0.0,0
modulo05_empleo,P559A$06,str,9,0.0,0.0,0.0,0
modulo05_empleo,P559A$07,str,7,0.0,0.0,0.0,0
modulo05_empleo,P559A$08,str,7,0.0,0.0,0.0,0
modulo05_empleo,P559A$09,str,8,0.0,0.0,0.0,0
modulo05_empleo,P559A$10,str,7,0.0,0.0,0.0,0
modulo05_empleo,P559A$11,str,8,0.0,0.0,0.0,0
modulo05_empleo,P559A$12,str,6,0.0,0.0,0.0,0
modulo05_empleo,P559A$13,str,7,0.0,0.0,0.0,0
modulo05_empleo,P559A$14,str,5,0.0,0.0,0.0,0
modulo05_empleo,P559A$15,str,4,0.0,0.0,0.0,0
modulo05_empleo,P559A$16,str,4,0.0,0.0,0.0,0
modulo05_empleo,P559A$17,str,5,0.0,0.0,0.0,0
modulo05_empleo,P559A$18,str,4,0.0,0.0,0.0,0
modulo05_empleo,P559A$19,str,2,0.0,0.0,0.0,0
modulo05_empleo,P559A$20,str,2,0.0,0.0,0.0,0
modulo05_empleo,P559A$21,str,2,0.0,0.0,0.0,0
modulo05_empleo,P559A$22,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559A$23,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559A$24,str,2,0.0,0.0,0.0,0
modulo05_empleo,P559A$25,str,2,0.0,0.0,0.0,0
modulo05_empleo,P559A$26,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559A$27,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559A$28,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559A$29,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559A$30,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559A$31,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559A$32,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559A$33,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559A$34,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559A$35,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559A$36,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559A$37,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559A$38,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559A$39,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559A$40,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559A$41,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559A$42,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559A$43,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559A$44,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559A$45,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559A$46,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559A$47,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559A$48,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559A$49,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559A$50,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559B$01,str,7,0.0,0.0,0.0,0
modulo05_empleo,P559B$02,str,9,0.0,0.0,0.0,0
modulo05_empleo,P559B$03,str,7,0.0,0.0,0.0,0
modulo05_empleo,P559B$04,str,8,0.0,0.0,0.0,0
modulo05_empleo,P559B$05,str,9,0.0,0.0,0.0,0
modulo05_empleo,P559B$06,str,8,0.0,0.0,0.0,0
modulo05_empleo,P559B$07,str,8,0.0,0.0,0.0,0
modulo05_empleo,P559B$08,str,8,0.0,0.0,0.0,0
modulo05_empleo,P559B$09,str,8,0.0,0.0,0.0,0
modulo05_empleo,P559B$10,str,7,0.0,0.0,0.0,0
modulo05_empleo,P559B$11,str,7,0.0,0.0,0.0,0
modulo05_empleo,P559B$12,str,7,0.0,0.0,0.0,0
modulo05_empleo,P559B$13,str,7,0.0,0.0,0.0,0
modulo05_empleo,P559B$14,str,7,0.0,0.0,0.0,0
modulo05_empleo,P559B$15,str,6,0.0,0.0,0.0,0
modulo05_empleo,P559B$16,str,5,0.0,0.0,0.0,0
modulo05_empleo,P559B$17,str,5,0.0,0.0,0.0,0
modulo05_empleo,P559B$18,str,5,0.0,0.0,0.0,0
modulo05_empleo,P559B$19,str,4,0.0,0.0,0.0,0
modulo05_empleo,P559B$20,str,4,0.0,0.0,0.0,0
modulo05_empleo,P559B$21,str,4,0.0,0.0,0.0,0
modulo05_empleo,P559B$22,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559B$23,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559B$24,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559B$25,str,2,0.0,0.0,0.0,0
modulo05_empleo,P559B$26,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559B$27,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559B$28,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559B$29,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559B$30,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559B$31,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559B$32,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559B$33,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559B$34,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559B$35,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559B$36,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559B$37,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559B$38,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559B$39,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559B$40,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559B$41,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559B$42,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559B$43,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559B$44,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559B$45,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559B$46,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559B$47,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559B$48,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559B$49,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559B$50,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559C$01,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559C$02,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559C$03,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559C$04,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559C$05,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559C$06,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559C$07,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559C$08,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559C$09,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559C$10,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559C$11,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559C$12,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559C$13,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559C$14,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559C$15,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559C$16,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559C$17,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559C$18,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559C$19,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559C$20,str,3,0.0,0.0,0.0,0
modulo05_empleo,P559C$21,str,2,0.0,0.0,0.0,0
modulo05_empleo,P559C$22,str,2,0.0,0.0,0.0,0
modulo05_empleo,P559C$23,str,2,0.0,0.0,0.0,0
modulo05_empleo,P559C$24,str,2,0.0,0.0,0.0,0
modulo05_empleo,P559C$25,str,2,0.0,0.0,0.0,0
modulo05_empleo,P559C$26,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559C$27,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559C$28,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559C$29,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559C$30,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559C$31,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559C$32,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559C$33,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559C$34,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559C$35,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559C$36,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559C$37,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559C$38,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559C$39,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559C$40,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559C$41,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559C$42,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559C$43,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559C$44,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559C$45,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559C$46,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559C$47,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559C$48,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559C$49,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559C$50,str,1,0.0,0.0,0.0,0
modulo05_empleo,P559D$01,str,32,0.0,0.0,0.0,0
modulo05_empleo,P559D$02,str,47,0.0,0.0,0.0,0
modulo05_empleo,P559D$03,str,37,0.0,0.0,0.0,0
modulo05_empleo,P559D$04,str,75,0.0,0.0,0.0,0
modulo05_empleo,P559D$05,str,55,0.0,0.0,0.0,0
